caso_id,tomo,date,date_dt,composicion,outcome,voting_pattern,n_titulares,is_merit_decision,dictamen_presente,wc_mayoria,wc_votos,log_wc_mayoria,is_fragmented,is_dissent,is_concurrence,jueces_conocidos,tribunal_origen,quarter
329_p695,329,21 de marzo de 2006,2006-03-21,banco_de_7,inadmisible_280,mixed,7,0,1,1441,3391,7.273786317844895,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,"Cámara Nacional de Apelaciones en lo Civil, Sala M",2006Q1
329_p710,329,21 de marzo de 2006,2006-03-21,banco_de_7,hace_lugar,disidencia,7,1,1,646,134,6.472346294500901,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Corte de Justicia de la Provincia de San Juan,2006Q1
329_p716,329,21 de marzo de 2006,2006-03-21,banco_de_7,inadmisible_280,segun_su_voto,5,0,1,180,97,5.198497031265826,1,0,1,Petracchi | Highton de Nolasco | Maqueda | Lorenzetti | Argibay,"Sala IV, Cámara Nacional de Casación Penal",2006Q1
329_p717,329,21 de marzo de 2006,2006-03-21,banco_de_7,desestima,unanime,5,0,1,623,0,6.436150368369428,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti,"Cámara Nacional de Apelaciones del Trabajo, Sala III",2006Q1
329_p723,329,21 de marzo de 2006,2006-03-21,banco_de_7,hace_lugar,segun_su_voto,6,1,1,866,431,6.7650389767805414,1,0,1,Petracchi | Highton de Nolasco | Fayt | Zaffaroni | Lorenzetti | Argibay,Suprema Corte de Justicia de la Provincia de Buenos Aires,2006Q1
329_p730,329,21 de marzo de 2006,2006-03-21,banco_de_7,desestima,segun_su_voto,6,0,1,319,129,5.768320995793772,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti,Cámara Federal de Apelaciones de San Martín,2006Q1
329_p734,329,21 de marzo de 2006,2006-03-21,banco_de_7,desestima,mixed,6,0,1,673,332,6.513230110912307,1,1,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Nacional de Apelaciones del Trabajo Sala X,2006Q1
329_p741,329,21 de marzo de 2006,2006-03-21,banco_de_7,inadmisible_280,segun_su_voto,5,0,0,350,302,5.860786223465865,1,0,1,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Argibay,Sala VII Cámara Nacional de Apelaciones del Trabajo,2006Q1
329_p743,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,disidencia,7,0,1,2126,118,7.6624678152002375,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Juzgado de Instrucción Nº 1 de Pico Truncado,2006Q1
329_p752,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,unanime,7,0,0,193,0,5.267858159063328,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Juzgado de Instrucción Nº 1 de Pico Truncado,2006Q1
329_p753,329,21 de marzo de 2006,2006-03-21,banco_de_7,originaria,unanime,5,0,0,926,0,6.831953565565855,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p755,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,segun_su_voto,6,0,0,869,450,6.76849321164863,1,0,1,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p776,329,21 de marzo de 2006,2006-03-21,banco_de_7,originaria,unanime,7,0,1,754,0,6.626717749249025,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p789,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,segun_su_voto,5,0,0,734,323,6.5998704992128365,1,0,1,Petracchi | Highton de Nolasco | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p803,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,unanime,5,0,0,960,0,6.8679744089702925,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p805,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,unanime,5,0,1,564,0,6.336825731146441,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p809,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,segun_su_voto,6,0,1,3800,2043,8.24301946898925,1,0,1,Petracchi | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p838,329,21 de marzo de 2006,2006-03-21,banco_de_7,otro,unanime,5,0,0,839,0,6.733401891837359,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p840,329,21 de marzo de 2006,2006-03-21,banco_de_7,competencia,disidencia,7,0,1,477,590,6.169610732491456,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p845,329,21 de marzo de 2006,2006-03-21,banco_de_7,competencia,unanime,6,0,1,221,0,5.402677381872279,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p847,329,21 de marzo de 2006,2006-03-21,banco_de_7,competencia,unanime,5,0,1,396,0,5.983936280687191,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p857,329,21 de marzo de 2006,2006-03-21,banco_de_7,competencia,unanime,5,0,1,267,0,5.5909869805108565,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p860,329,21 de marzo de 2006,2006-03-21,banco_de_7,competencia,unanime,5,0,1,321,0,5.7745515455444085,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p865,329,21 de marzo de 2006,2006-03-21,banco_de_7,competencia,unanime,5,0,1,364,0,5.8998973535824915,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p868,329,21 de marzo de 2006,2006-03-21,banco_de_7,procedente,unanime,5,1,0,1155,0,7.052721049232323,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,Cámara Federal de la Seguridad Social (Sala III),2006Q1
329_p872,329,28 de marzo de 2006,2006-03-28,banco_de_7,confirma,unanime,5,1,0,2921,0,7.980023592310645,0,0,0,Highton de Nolasco | Fayt | Zaffaroni | Lorenzetti | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2006Q1
329_p879,329,28 de marzo de 2006,2006-03-28,banco_de_7,inadmisible_280,mixed,7,0,1,1609,1064,7.383989457978509,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Superior Tribunal de Justicia del Chaco,2006Q1
329_p888,329,28 de marzo de 2006,2006-03-28,banco_de_7,revoca,unanime,6,1,1,602,0,6.401917196727186,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Argibay,Cámara Nacional de Apelaciones en lo Contencioso Admi-,2006Q1
329_p892,329,28 de marzo de 2006,2006-03-28,banco_de_7,inadmisible_280,disidencia,7,0,1,411,1006,6.021023349349527,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Superior Tribunal de Justicia de Entre Ríos,2006Q1
329_p899,329,28 de marzo de 2006,2006-03-28,banco_de_7,procedente,disidencia,7,1,1,640,102,6.46302945692067,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,"Cámara Federal de Apelaciones de La Plata, Sala I Civil",2006Q1
329_p904,329,28 de marzo de 2006,2006-03-28,banco_de_7,procedente,unanime,5,1,0,660,0,6.493753839851686,0,0,0,Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala V de la Cámara Nacional de Apelaciones en lo Conten-,2006Q1
329_p906,329,28 de marzo de 2006,2006-03-28,banco_de_7,desestima,disidencia,7,0,1,264,183,5.579729825986222,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Suprema Corte de Justicia de la Provincia de Mendoza,2006Q1
329_p909,329,28 de marzo de 2006,2006-03-28,banco_de_7,hace_lugar,mixed,6,1,1,384,2769,5.953243334287785,1,1,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala Penal del Tribunal Superior de Justicia de Córdoba,2006Q1
329_p926,329,28 de marzo de 2006,2006-03-28,banco_de_7,hace_lugar,unanime,6,1,0,749,0,6.620073206530356,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Nacional de Apelaciones en lo Civil y Comercial,2006Q1
329_p928,329,28 de marzo de 2006,2006-03-28,banco_de_7,inadmisible_280,unanime,7,0,1,572,1920,6.35088571671474,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Superior Tribunal de Justicia de la Provincia del Neuquén,2006Q1
329_p942,329,28 de marzo de 2006,2006-03-28,banco_de_7,originaria,mixed,7,0,0,1450,2177,7.280008252884188,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p951,329,28 de marzo de 2006,2006-03-28,banco_de_7,otro,unanime,5,0,0,1427,0,7.2640301428995295,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q1
329_p959,329,28 de marzo de 2006,2006-03-28,banco_de_7,procedente,unanime,5,1,0,1014,0,6.922643891475888,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,Sala III de la Cámara Federal de la Seguridad Social,2006Q1
329_p963,329,4 de abril de 2006,2006-04-04,banco_de_7,otro,disidencia,7,0,0,1963,1751,7.582738488914411,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala III de la Cámara Nacional de Apelaciones en lo Conten-,2006Q2
329_p972,329,4 de abril de 2006,2006-04-04,banco_de_7,procedente,unanime,7,1,1,481,0,6.1779441140506,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Nacional de Apelaciones en lo Civil y Comercial,2006Q2
329_p976,329,4 de abril de 2006,2006-04-04,banco_de_7,procedente,unanime,7,1,0,2641,0,7.879291485082271,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de Apelaciones de San Martín,2006Q2
329_p984,329,4 de abril de 2006,2006-04-04,banco_de_7,procedente,unanime,6,1,1,584,0,6.371611847231857,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti | Argibay,Superior Tribunal de Justicia de la Provincia de Corrientes,2006Q2
329_p989,329,4 de abril de 2006,2006-04-04,banco_de_7,inadmisible_280,segun_su_voto,5,0,0,334,250,5.814130531825066,1,0,1,Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de la Seguridad Social – Sala II,2006Q2
329_p991,329,4 de abril de 2006,2006-04-04,banco_de_7,sin_dispositivo,unanime,5,0,0,323,0,5.780743515792329,0,0,0,Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala F de la Cámara Nacional de Apelaciones en lo Civil,2006Q2
329_p993,329,4 de abril de 2006,2006-04-04,banco_de_7,inadmisible_280,disidencia,7,0,0,340,1037,5.831882477283517,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Superior Tribunal de Justicia de la Provincia del Chubut,2006Q2
329_p997,329,4 de abril de 2006,2006-04-04,banco_de_7,hace_lugar,segun_su_voto,7,1,1,412,685,6.023447592961033,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de Apelaciones con sede en Corrientes,2006Q2
329_p1002,329,4 de abril de 2006,2006-04-04,banco_de_7,hace_lugar,unanime,6,1,1,520,0,6.255750041753367,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,Superior Tribunal de Justicia de la Provincia de Jujuy,2006Q2
329_p1007,329,4 de abril de 2006,2006-04-04,banco_de_7,hace_lugar,unanime,7,1,1,624,0,6.437751649736401,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de Apelaciones de Resistencia,2006Q2
329_p1012,329,4 de abril de 2006,2006-04-04,banco_de_7,hace_lugar,disidencia,7,1,1,480,137,6.175867270105761,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay | Pacilio (conjuez),Suprema Corte de Justicia de la Provincia de Buenos Aires,2006Q2
329_p1022,329,4 de abril de 2006,2006-04-04,banco_de_7,originaria,unanime,5,0,0,646,0,6.472346294500901,0,0,0,Petracchi | Highton de Nolasco | Fayt | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1024,329,4 de abril de 2006,2006-04-04,banco_de_7,competencia,segun_su_voto,7,0,1,417,240,6.035481432524756,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1028,329,4 de abril de 2006,2006-04-04,banco_de_7,competencia,unanime,5,0,1,245,0,5.5053315359323625,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1030,329,4 de abril de 2006,2006-04-04,banco_de_7,competencia,unanime,6,0,1,216,0,5.37989735354046,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1033,329,4 de abril de 2006,2006-04-04,banco_de_7,competencia,unanime,6,0,1,254,0,5.541263545158426,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1035,329,4 de abril de 2006,2006-04-04,banco_de_7,otro,disidencia,7,0,0,338,1101,5.82600010738045,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1040,329,11 de abril de 2006,2006-04-11,banco_de_7,procedente,unanime,7,1,1,755,0,6.628041376179533,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de Apelaciones de Mar del Plata,2006Q2
329_p1045,329,11 de abril de 2006,2006-04-11,banco_de_7,procedente,disidencia,7,1,1,376,107,5.932245187448011,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de Apelaciones de La Plata (Sala III),2006Q2
329_p1049,329,11 de abril de 2006,2006-04-11,banco_de_7,desestima,unanime,5,0,1,440,0,6.089044875446846,0,0,0,Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Argibay,Cámara Federal de Apelaciones de Mendoza,2006Q2
329_p1053,329,11 de abril de 2006,2006-04-11,banco_de_7,hace_lugar,segun_su_voto,7,1,1,1427,339,7.2640301428995295,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala B de la Cámara Nacional de Apelaciones en lo Penal,2006Q2
329_p1066,329,11 de abril de 2006,2006-04-11,banco_de_7,hace_lugar,mixed,7,1,1,3659,3784,8.205218426395412,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Cámara Federal de Apelaciones de Tucumán,2006Q2
329_p1092,329,11 de abril de 2006,2006-04-11,banco_de_7,hace_lugar,mixed,2,1,1,7054,28546,8.861491864286915,1,1,0,Argibay | Chausovsky (conjuez) | Pereyra González (conjuez) | Poclava Lafuente (conjuez) | Ferro (conjuez) | Schiffrin (conjuez) | García Lema (conjuez) | Rosatti | Méndez (conjuez),"Cámara Federal de la Seguridad Social, Sala I",2006Q2
329_p1180,329,11 de abril de 2006,2006-04-11,banco_de_7,inadmisible_280,segun_su_voto,7,0,1,678,937,6.520621127558696,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,"Cámara Nacional de Apelaciones en lo Comercial, Sala D",2006Q2
329_p1191,329,11 de abril de 2006,2006-04-11,banco_de_7,desestima,segun_su_voto,6,0,1,2453,2750,7.805474625270857,1,0,1,Petracchi | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1209,329,11 de abril de 2006,2006-04-11,banco_de_7,inadmisible_280,disidencia,7,0,1,551,610,6.313548046277095,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Tribunal Superior de Justicia de Córdoba,2006Q2
329_p1219,329,11 de abril de 2006,2006-04-11,banco_de_7,hace_lugar,disidencia,7,1,1,519,129,6.253828811575473,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala III de la Cámara Nacional de Casación Penal,2006Q2
329_p1224,329,11 de abril de 2006,2006-04-11,banco_de_7,otro,unanime,6,0,0,853,0,6.74993119378857,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1226,329,11 de abril de 2006,2006-04-11,banco_de_7,otro,segun_su_voto,7,0,0,2569,1115,7.851661177889265,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1236,329,11 de abril de 2006,2006-04-11,banco_de_7,otro,segun_su_voto,7,0,1,466,687,6.1463292576688975,1,0,1,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1241,329,11 de abril de 2006,2006-04-11,banco_de_7,competencia,unanime,5,0,1,235,0,5.4638318050256105,0,0,0,Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1243,329,11 de abril de 2006,2006-04-11,banco_de_7,competencia,unanime,6,0,1,271,0,5.605802066295998,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1245,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,mixed,7,0,1,7577,6010,8.933004591578547,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti | Argibay,"Cámara Nacional de Apelaciones del Trabajo, Sala VIII",2006Q2
329_p1301,329,18 de abril de 2006,2006-04-18,banco_de_7,abstracto,unanime,5,0,0,652,0,6.481577129276431,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,"Cámara Nacional de Apelaciones del Trabajo, Sala VIII",2006Q2
329_p1303,329,18 de abril de 2006,2006-04-18,banco_de_7,desestima,unanime,0,0,0,960,0,6.8679744089702925,0,0,0,Argañaraz (conjuez),SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1305,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,unanime,0,0,0,338,0,5.82600010738045,0,0,0,Argañaraz (conjuez) | Pacilio (conjuez),SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1306,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,unanime,5,0,0,274,0,5.616771097666572,0,0,0,Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,Sala E de la Cámara Nacional de Apelaciones en lo Civil,2006Q2
329_p1307,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,unanime,6,0,0,375,0,5.929589143389895,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1309,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,unanime,6,0,0,483,0,6.182084906716632,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1310,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,unanime,6,0,0,325,0,5.786897381366708,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1324,329,18 de abril de 2006,2006-04-18,banco_de_7,otro,unanime,5,0,1,402,0,5.998936561946683,0,0,0,Petracchi | Highton de Nolasco | Zaffaroni | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1328,329,18 de abril de 2006,2006-04-18,banco_de_7,competencia,unanime,5,0,1,211,0,5.356586274672012,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1332,329,25 de abril de 2006,2006-04-25,banco_de_7,competencia,unanime,6,0,1,455,0,6.1224928095143865,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1336,329,25 de abril de 2006,2006-04-25,banco_de_7,competencia,unanime,6,0,1,224,0,5.41610040220442,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1338,329,25 de abril de 2006,2006-04-25,banco_de_7,competencia,unanime,6,0,1,260,0,5.564520407322694,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1341,329,25 de abril de 2006,2006-04-25,banco_de_7,competencia,unanime,5,0,1,224,0,5.41610040220442,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1343,329,25 de abril de 2006,2006-04-25,banco_de_7,otro,unanime,5,0,1,512,0,6.240275845170769,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Lorenzetti | Argibay,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1348,329,25 de abril de 2006,2006-04-25,banco_de_7,competencia,unanime,5,0,1,306,0,5.726847747587197,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1350,329,25 de abril de 2006,2006-04-25,banco_de_7,procedente,disidencia,6,1,1,567,5982,6.342121418721152,1,1,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti | Argibay,Juzgado Federal Nº 2 de San Juan,2006Q2
329_p1375,329,3 de mayo de 2006,2006-05-03,banco_de_7,competencia,unanime,5,0,1,229,0,5.438079308923196,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1377,329,3 de mayo de 2006,2006-05-03,banco_de_7,competencia,unanime,5,0,1,302,0,5.713732805509369,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1380,329,3 de mayo de 2006,2006-05-03,banco_de_7,competencia,unanime,5,0,1,218,0,5.389071729816501,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1383,329,3 de mayo de 2006,2006-05-03,banco_de_7,competencia,unanime,6,0,1,206,0,5.332718793265369,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Zaffaroni | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1389,329,3 de mayo de 2006,2006-05-03,banco_de_7,competencia,unanime,5,0,1,225,0,5.420534999272286,0,0,0,Petracchi | Highton de Nolasco | Fayt | Maqueda | Lorenzetti,SIN_TRIBUNAL_ORIGEN,2006Q2
329_p1391,329,3 de mayo de 2006,2006-05-03,banco_de_7,procedente,unanime,5,1,1,763,0,6.638567789166521,0,0,0,Petracchi | Highton de Nolasco | Maqueda | Zaffaroni | Lorenzetti,Superior Tribunal de Justicia de la Provincia de San Luis,2006Q2
