caso_id,tipo,vp_base,vp_new,lfr_base,lfr_new,n_jueces_new,firma_new
346_p885,lfr_cambio,unanime,unanime,4659,4652,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
346_p887,cambio_vp,,,4675,4675,0,
346_p888,lfr_cambio,unanime,unanime,4879,4871,2,Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo
346_p920,cambio_vp,,,5973,5973,0,
346_p921,REGRESION,unanime,sin_firma,6399,6384,0,
346_p944,lfr_cambio,unanime,unanime,7537,7530,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
346_p960,lfr_cambio,unanime,unanime,7729,7531,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
346_p970,lfr_cambio,mixed,mixed,9669,9238,4,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1,cambio_vp,,,72,72,0,
347_p1001,lfr_cambio,segun_su_voto,segun_su_voto,38992,39028,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1013,lfr_cambio,unanime,unanime,39312,38987,1,Horacio Rosatti.
347_p1021,cambio_vp,,,39329,39329,0,
347_p1031,lfr_cambio,segun_su_voto,segun_su_voto,40258,40009,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1046,lfr_cambio,disidencia,disidencia,40734,40496,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p1058,REGRESION,unanime,sin_firma,40833,40727,0,
347_p1061,lfr_cambio,segun_su_voto,segun_su_voto,41640,41657,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1134,lfr_cambio,unanime,unanime,43793,43788,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p1184,cambio_vp,,,363,342,0,
347_p1218,cambio_vp,,,1804,1795,0,
347_p1230,lfr_cambio,disidencia,disidencia,2222,2202,4,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1248,lfr_cambio,unanime,unanime,2877,2892,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p127,cambio_vp,,,4911,4911,0,
347_p128,lfr_cambio,disidencia,disidencia,6893,6776,5,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p1288,lfr_cambio,segun_su_voto,segun_su_voto,5329,5011,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1327,lfr_cambio,segun_su_voto,segun_su_voto,6406,6424,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1340,REGRESION,unanime,sin_firma,6560,6392,0,
347_p1344,lfr_cambio,disidencia,disidencia,6914,6897,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p1360,lfr_cambio,unanime,unanime,7300,7182,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p1363,cambio_vp,,,7819,7819,0,
347_p1375,cambio_vp,,,7819,7819,0,
347_p1376,cambio_vp,,,7819,7819,0,
347_p1377,lfr_cambio,unanime,unanime,7860,7857,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p1378,cambio_vp,,,7972,7972,0,
347_p1381,cambio_vp,,,8036,8036,0,
347_p1383,cambio_vp,,,8051,8051,0,
347_p1384,cambio_vp,,,8081,8081,0,
347_p1385,lfr_cambio,unanime,unanime,8124,8162,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p1386,lfr_cambio,disidencia,disidencia,8506,8535,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p1396,lfr_cambio,unanime,unanime,8767,8500,1,Carlos Fernando Rosenkrantz.
347_p1446,lfr_cambio,segun_su_voto,segun_su_voto,11103,11104,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p1492,lfr_cambio,unanime,unanime,12312,12306,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p1593,lfr_cambio,segun_su_voto,segun_su_voto,17182,16796,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1620,lfr_cambio,disidencia,disidencia,17660,17640,4,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p1697,lfr_cambio,disidencia,disidencia,20366,20395,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p1726,lfr_cambio,unanime,unanime,21753,21747,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p1762,cambio_vp,,,22703,22703,0,
347_p1763,cambio_vp,,,22955,22955,0,
347_p178,lfr_cambio,disidencia,disidencia,8263,8124,5,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p1787,lfr_cambio,unanime,unanime,24241,24246,3,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda.
347_p1802,REGRESION,unanime,sin_firma,24440,24419,0,
347_p1813,lfr_cambio,unanime,unanime,24922,24918,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p1843,cambio_vp,,,25811,25811,0,
347_p1858,lfr_cambio,unanime,unanime,26869,26862,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p1871,lfr_cambio,segun_su_voto,segun_su_voto,27406,27422,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p1944,lfr_cambio,disidencia,disidencia,30559,30536,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p2001,lfr_cambio,unanime,unanime,32099,32093,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p2002,lfr_cambio,segun_su_voto,segun_su_voto,32585,32613,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2015,REGRESION,unanime,sin_firma,33010,32578,0,
347_p214,cambio_vp,,,8305,8305,0,
347_p2154,lfr_cambio,unanime,unanime,38313,38303,3,Don Horacio Rosatti; II) se declara procedente el recurso extraordi­ nario y se 
347_p2160,lfr_cambio,unanime,unanime,38989,38689,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p2186,lfr_cambio,mixed,mixed,40687,40307,5,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p2221,lfr_cambio,segun_su_voto,segun_su_voto,41491,41505,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p2241,REGRESION,unanime,sin_firma,41520,41505,0,
347_p2242,lfr_cambio,segun_su_voto,segun_su_voto,42976,42659,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p2286,lfr_cambio,disidencia,disidencia,44413,44438,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p229,lfr_cambio,unanime,unanime,9183,9176,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p2314,REGRESION,unanime,sin_firma,44571,44413,0,
347_p246,cambio_vp,,,9539,9539,0,
347_p247,lfr_cambio,segun_su_voto,segun_su_voto,9952,9892,2,Horacio Rosatti (según su voto)— Juan Carlos Maqueda — Ricardo
347_p291,lfr_cambio,unanime,unanime,11763,11758,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p302,lfr_cambio,unanime,unanime,12129,11759,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p316,cambio_vp,,,12443,12429,0,
347_p320,cambio_vp,,,12459,12459,0,
347_p327,lfr_cambio,unanime,unanime,12772,12762,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p338,cambio_vp,,,13140,13140,0,
347_p357,lfr_cambio,unanime,unanime,13926,13921,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p367,cambio_vp,,,14206,14206,0,
347_p391,lfr_cambio,unanime,unanime,15108,15136,3,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda.
347_p392,lfr_cambio,unanime,unanime,15438,15105,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p411,cambio_vp,,,15858,15858,0,
347_p43,lfr_cambio,segun_su_voto,segun_su_voto,1964,1936,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz (según su voto)— Ju
347_p437,lfr_cambio,segun_su_voto,segun_su_voto,17015,17001,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p441,lfr_cambio,disidencia,disidencia,17719,17740,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
347_p459,lfr_cambio,disidencia,disidencia,17834,17853,4,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p468,REGRESION,unanime,sin_firma,18227,18207,0,
347_p472,lfr_cambio,unanime,unanime,18290,18222,3,Horacio Rosatti — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
347_p496,lfr_cambio,unanime,unanime,19302,19297,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p500,lfr_cambio,unanime,unanime,19579,19614,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Lu
347_p507,REGRESION,unanime,sin_firma,19768,19572,0,
347_p51,lfr_cambio,segun_su_voto,segun_su_voto,2407,2368,4,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p512,REGRESION,unanime,sin_firma,20104,20083,0,
347_p520,lfr_cambio,unanime,unanime,20888,20554,1,"Corte Suprema de Justicia de la Nación, Doctor Don Horacio Rosatti."
347_p572,lfr_cambio,segun_su_voto,segun_su_voto,22367,22300,4,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda (según su vo
347_p593,cambio_vp,,,22893,22893,0,
347_p596,lfr_cambio,unanime,unanime,23361,23355,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p606,REGRESION,unanime,sin_firma,23682,23356,0,
347_p614,cambio_vp,segun_su_voto,unanime,23935,23785,3,Horacio Rosatti — Juan Carlos Maqueda — Ricardo Luis Lorenzetti
347_p631,cambio_vp,,,24327,24327,0,
347_p632,lfr_cambio,unanime,unanime,24668,24661,2,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p640,lfr_cambio,segun_su_voto,segun_su_voto,25134,24872,3,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p652,cambio_vp,,,25150,25150,0,
347_p653,lfr_cambio,segun_su_voto,segun_su_voto,25943,25968,4,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
