caso_id_canonico,disposicion,reenvia,parte_ganadora,via_recurso,multi_recurso,es_revision_fondo,admisibilidad,causa_inadmisibilidad,es_queja
345_p81,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p84,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p89,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,ART_280,1
345_p98,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p101,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p102,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p116,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p123,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p137,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p140,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p154,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p155,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p156,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p157,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p159,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p160,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p162,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p163,confirma,no,recurrente_pierde,,no,si,admite,,0
345_p165,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
345_p175,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p181,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p182,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p183,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p184,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p185,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p186,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p187,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p189,confirma,no,recurrente_pierde,,no,si,admite,,0
345_p191,nulidad,no,recurrente_gana,,no,si,admite,,0
345_p197,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p202,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p203,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p204,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p217,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
345_p219,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p220,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p224,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p229,no_fondo,no,no_aplica,recurso_ordinario,no,no,sin_marcador,,0
345_p241,nulidad,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p243,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p244,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p250,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p251,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p263,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p270,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p276,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p277,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p278,confirma,no,recurrente_pierde,,no,si,admite,,0
345_p281,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p282,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p285,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p291,no_fondo,no,no_aplica,,no,no,no_aplica,,0
345_p296,no_fondo,no,no_aplica,,no,no,no_aplica,,0
345_p297,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p298,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,no,admite,,1
345_p331,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p337,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p338,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p348,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p358,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p378,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p379,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p380,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p381,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p382,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ACORDADA_4_2007,0
345_p383,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p384,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p386,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p400,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p401,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p416,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p417,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ART_280,0
345_p423,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
345_p430,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,1
345_p440,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,ACORDADA_4_2007,1
345_p477,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p482,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p523,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p530,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
345_p533,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p549,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p578,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p582,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p583,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p599,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
345_p600,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p602,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p603,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p604,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p605,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p608,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
345_p621,grant_remand_implicito,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p630,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
345_p632,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
345_p634,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p645,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p647,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p670,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ACORDADA_4_2007,1
345_p683,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p686,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p688,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p694,confirma,no,recurrente_pierde,recurso_ordinario,no,si,admite,,0
345_p702,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p715,no_fondo,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
345_p716,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p722,no_fondo,si,no_aplica,recurso_extraordinario,no,no,sin_marcador,,1
345_p728,nulidad_concesion,no,no_aplica,recurso_extraordinario,no,no,sin_marcador,,0
345_p730,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
345_p783,no_fondo,no,no_aplica,,no,no,no_aplica,,0
345_p788,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p789,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p800,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p801,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
345_p838,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
345_p847,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
345_p849,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p867,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p869,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p876,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p881,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p884,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p905,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p923,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
345_p936,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p937,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p938,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p945,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p950,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p951,no_revision_demanda,no,no_aplica,,no,no,sin_marcador,,0
345_p1010,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1011,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1015,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1021,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1025,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1034,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1037,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1042,revoca,no,recurrente_gana,recurso_extraordinario,no,no,admite,,0
345_p1044,no_revision_procesal,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,0
345_p1070,no_fondo,no,no_aplica,,no,no,no_aplica,,0
345_p1079,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1083,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1084,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1085,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1086,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p1098,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,RESOLUCION_NO_RECURRIBLE,0
345_p1100,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1101,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1111,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
345_p1113,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1114,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1123,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1125,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
345_p1127,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1138,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
345_p1140,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1143,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1150,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1160,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1170,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1173,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1174,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1181,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1184,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
345_p1205,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1210,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1219,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p1233,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1238,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1244,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
345_p1249,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
345_p1259,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p1266,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1269,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1289,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1290,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1291,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1296,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1297,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1303,confirma,no,recurrente_pierde,,no,si,admite,,0
345_p1309,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1312,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,0
345_p1322,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
345_p1325,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
345_p1332,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1336,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
345_p1341,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1342,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1349,no_fondo,no,no_aplica,,no,no,no_aplica,,0
345_p1358,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1363,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
345_p1365,revoca,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p1370,confirma,no,recurrente_pierde,,no,si,admite,,0
345_p1374,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1387,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1394,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
345_p1405,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
345_p1409,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,CUESTION_ABSTRACTA,1
345_p1411,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
345_p1417,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1421,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ACORDADA_4_2007,1
345_p1457,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1470,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1473,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,1
345_p1481,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,ART_280,0
345_p1496,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
345_p1498,no_fondo,no,no_aplica,,no,no,no_aplica,,0
345_p1519,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,si,si,admite,,0
345_p1531,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
345_p1549,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p1,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,0
346_p12,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p25,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p32,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p37,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p42,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p44,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
346_p47,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p48,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p56,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p57,no_fondo,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
346_p58,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p73,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p74,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p75,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p84,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p103,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p116,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,FALTA_FUNDAMENTACION_AUTONOMA,1
346_p129,revoca,si,recurrente_gana,,no,si,admite,,0
346_p133,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p143,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p150,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
346_p164,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p165,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p172,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p173,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,0
346_p175,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p176,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p177,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p182,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p192,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p193,no_revision_procesal,no,no_aplica,,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
346_p200,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p209,no_fondo,no,no_aplica,,no,no,no_aplica,,0
346_p217,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p231,confirma,no,recurrente_pierde,,no,si,admite,,0
346_p233,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p235,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p236,no_fondo,no,no_aplica,recurso_extraordinario,si,no,inadmite,FALTA_SENTENCIA_DEFINITIVA,0
346_p247,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p249,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
346_p253,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p254,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p256,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p257,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
346_p259,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p265,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
346_p287,revoca,no,recurrente_gana,recurso_extraordinario,si,si,admite,,1
346_p304,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p314,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p319,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p326,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p333,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
346_p347,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p361,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
346_p382,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
346_p387,deja_sin_efecto,no,recurrente_gana,recurso_ordinario,no,si,admite,,0
346_p390,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p391,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,ACORDADA_4_2007,1
346_p403,no_fondo,no,no_aplica,recurso_extraordinario,no,no,admite,,1
346_p407,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p431,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p432,no_revision_demanda,no,no_aplica,,no,no,no_aplica,,0
346_p439,nulidad_concesion,si,no_aplica,recurso_extraordinario,si,no,sin_marcador,,0
346_p441,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,1
346_p461,no_fondo,no,no_aplica,,no,no,no_aplica,,0
346_p467,confirma,no,recurrente_pierde,recurso_extraordinario,no,si,admite,,0
346_p476,revoca,si,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p484,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,0
346_p489,no_revision_procesal,no,no_aplica,,no,no,sin_marcador,,0
346_p491,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p494,no_revision_procesal,no,no_aplica,,no,no,no_aplica,,0
346_p497,no_fondo,no,no_aplica,,no,no,no_aplica,,0
346_p502,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_SIN_CAUSAL_EXPLICITA,1
346_p515,deja_sin_efecto,si,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p532,revoca,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p535,deja_sin_efecto,no,recurrente_gana,recurso_extraordinario,no,si,admite,,1
346_p537,no_fondo,no,no_aplica,,no,no,inadmite,CUESTION_ABSTRACTA,1
346_p542,no_fondo,no,no_aplica,,no,no,sin_marcador,,0
346_p580,no_fondo,no,no_aplica,recurso_extraordinario,no,no,inadmite,INADMISIBLE_REMITE_DICTAMEN,1
