voto_id,caso_id_canonico,juez,marco,origen_b,doble_cod,parser_posicion,parser_tipo_voto_sep,parser_fragmenta_ratio,parser_punto_divergencia
344_p2393::2,344_p2393,Maqueda,A,posicion=mayoria|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,mayoria,,,
344_p2393::3,344_p2393,Lorenzetti,A,,0,mayoria,,,
344_p249::0,344_p249,Rosenkrantz,A,,0,mayoria,,,
344_p249::1,344_p249,Highton de Nolasco,A,,0,mayoria,,,
344_p249::2,344_p249,Maqueda,A,,0,mayoria,,,
344_p249::3,344_p249,Lorenzetti,A,,0,mayoria,,,
344_p249::4,344_p249,Rosatti,A,,1,mayoria,,,
344_p2513::0,344_p2513,Rosenkrantz,B,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,A,False,
344_p2513::1,344_p2513,Highton de Nolasco,B,,0,en disidencia,,,
344_p2513::2,344_p2513,Maqueda,B,,0,mayoria,,,
344_p2513::3,344_p2513,Lorenzetti,B,,0,mayoria,,,
344_p2513::4,344_p2513,Rosatti,B,,0,mayoria,,,
344_p2669::0,344_p2669,Rosatti,A,,0,mayoria,,,
344_p2669::1,344_p2669,Maqueda,A,,0,mayoria,,,
344_p2669::2,344_p2669,Highton de Nolasco,A,,0,mayoria,,,
344_p2669::3,344_p2669,Lorenzetti,A,,0,mayoria,,,
344_p2690::0,344_p2690,Rosatti,B,posicion=según su voto|tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
344_p2690::1,344_p2690,Rosenkrantz,B,,0,según su voto,indeterminado,False,
344_p2690::2,344_p2690,Maqueda,B,,0,según su voto,D,True,dispositivo
344_p2690::3,344_p2690,Highton de Nolasco,B,,0,mayoria,,,
344_p2690::4,344_p2690,Lorenzetti,B,,0,mayoria,,,
344_p2779::0,344_p2779,Maqueda,A,,0,mayoria,D,True,dispositivo
344_p2868::0,344_p2868,Rosatti,A,,0,según su voto,D,True,dispositivo
344_p2868::1,344_p2868,Rosenkrantz,A,,0,mayoria,,,
344_p2868::2,344_p2868,Maqueda,A,,0,mayoria,,,
344_p2868::3,344_p2868,Highton de Nolasco,A,,0,mayoria,,,
344_p2868::4,344_p2868,Lorenzetti,A,,0,mayoria,,,
344_p2955::0,344_p2955,Rosatti,A,,0,en disidencia,indeterminado,False,
344_p2955::1,344_p2955,Rosenkrantz,A,,0,mayoria,,,
344_p2955::2,344_p2955,Maqueda,A,,0,en disidencia,,,
344_p2955::3,344_p2955,Highton de Nolasco,A,,0,mayoria,,,
344_p2955::4,344_p2955,Lorenzetti,A,,0,mayoria,,,
344_p3070::0,344_p3070,Cossio (conjuez),A,,0,mayoria,,,
344_p3307::0,344_p3307,Rosatti,A,,0,en disidencia,D,True,dispositivo
344_p3307::1,344_p3307,Rosenkrantz,A,,0,mayoria,,,
344_p3307::2,344_p3307,Maqueda,A,,0,mayoria,,,
344_p3307::3,344_p3307,Highton de Nolasco,A,,0,mayoria,,,
344_p3307::4,344_p3307,Lorenzetti,A,,0,mayoria,,,
344_p3330::0,344_p3330,Rosatti,B,,0,en disidencia,B,False,
344_p3330::1,344_p3330,Rosenkrantz,B,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
344_p3330::2,344_p3330,Maqueda,B,,0,mayoria,,,
344_p3330::3,344_p3330,Highton de Nolasco,B,,0,mayoria,,,
344_p3330::4,344_p3330,Lorenzetti,B,,0,mayoria,,,
344_p3394::0,344_p3394,Rosenkrantz,A,,0,mayoria,,,
344_p3394::1,344_p3394,Maqueda,A,,0,mayoria,,,
344_p3394::2,344_p3394,Highton de Nolasco,A,,0,mayoria,,,
344_p3394::3,344_p3394,Lorenzetti,A,,0,mayoria,,,
344_p344::0,344_p344,Rosenkrantz,A,,0,según su voto,A,False,
344_p344::1,344_p344,Highton de Nolasco,A,,0,mayoria,,,
344_p344::2,344_p344,Maqueda,A,,0,mayoria,,,
344_p344::3,344_p344,Lorenzetti,A,,0,mayoria,,,
344_p344::4,344_p344,Rosatti,A,,0,mayoria,,,
344_p3469::0,344_p3469,Rosatti,A,,0,mayoria,,,
344_p3469::1,344_p3469,Rosenkrantz,A,,0,mayoria,,,
344_p3469::2,344_p3469,Maqueda,A,,0,mayoria,,,
344_p3469::3,344_p3469,Lorenzetti,A,,0,mayoria,,,
344_p3547::0,344_p3547,Rosatti,A,,0,mayoria,,,
344_p3547::1,344_p3547,Rosenkrantz,A,,0,mayoria,,,
344_p3547::2,344_p3547,Maqueda,A,,0,mayoria,,,
344_p3547::3,344_p3547,Lorenzetti,A,,0,mayoria,,,
344_p3749::0,344_p3749,Rosatti,B,posicion=según su voto|tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,indeterminado,False,
344_p3749::1,344_p3749,Rosenkrantz,B,,0,según su voto,D,True,dispositivo
344_p3749::2,344_p3749,Maqueda,B,,0,mayoria,,,
344_p3749::3,344_p3749,Lorenzetti,B,,0,mayoria,,,
344_p3761::0,344_p3761,Rosatti,A,,0,mayoria,,,
344_p3761::1,344_p3761,Rosenkrantz,A,,0,mayoria,,,
344_p3761::2,344_p3761,Maqueda,A,,0,mayoria,,,
344_p3761::3,344_p3761,Lorenzetti,A,,0,mayoria,,,
344_p406::0,344_p406,Rosenkrantz,A,,0,mayoria,,,
344_p406::1,344_p406,Highton de Nolasco,A,,0,mayoria,,,
344_p406::2,344_p406,Maqueda,A,,0,mayoria,,,
344_p406::3,344_p406,Lorenzetti,A,,0,mayoria,,,
344_p406::4,344_p406,Rosatti,A,,0,mayoria,,,
344_p5::0,344_p5,Highton de Nolasco,A,,0,según su voto,indeterminado,False,
344_p5::1,344_p5,Maqueda,A,,0,mayoria,,,
344_p5::2,344_p5,Rosatti,A,,0,mayoria,,,
344_p572::0,344_p572,Rosenkrantz,A,,0,mayoria,,,
344_p572::1,344_p572,Highton de Nolasco,A,,0,mayoria,,,
344_p572::2,344_p572,Maqueda,A,,0,mayoria,,,
344_p572::3,344_p572,Lorenzetti,A,,0,mayoria,,,
344_p572::4,344_p572,Rosatti,A,,0,mayoria,,,
344_p668::0,344_p668,Rosenkrantz,B,,0,mayoria,,,
344_p668::1,344_p668,Highton de Nolasco,B,posicion=según su voto|tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,indeterminado,False,
344_p668::2,344_p668,Maqueda,B,,0,mayoria,,,
344_p668::3,344_p668,Lorenzetti,B,,0,mayoria,,,
344_p668::4,344_p668,Rosatti,B,,0,mayoria,,,
344_p701::0,344_p701,Rosenkrantz,A,,0,mayoria,,,
344_p701::1,344_p701,Highton de Nolasco,A,,0,mayoria,,,
344_p701::2,344_p701,Maqueda,A,,0,mayoria,,,
344_p701::3,344_p701,Lorenzetti,A,,0,mayoria,,,
344_p701::4,344_p701,Rosatti,A,,0,mayoria,,,
344_p997::0,344_p997,Rosenkrantz,A,,0,mayoria,,,
344_p997::1,344_p997,Highton de Nolasco,A,,0,mayoria,,,
344_p997::2,344_p997,Maqueda,A,,0,mayoria,,,
344_p997::3,344_p997,Lorenzetti,A,,0,mayoria,,,
344_p997::4,344_p997,Rosatti,A,,0,mayoria,,,
345_p1098::0,345_p1098,Rosatti,A,,0,mayoria,,,
345_p1098::1,345_p1098,Rosenkrantz,A,,0,mayoria,,,
345_p1098::2,345_p1098,Maqueda,A,,0,mayoria,,,
345_p1098::3,345_p1098,Lorenzetti,A,,0,mayoria,,,
345_p12::0,345_p12,Rosatti,A,,0,mayoria,,,
345_p12::1,345_p12,Rosenkrantz,A,,0,mayoria,,,
345_p12::2,345_p12,Maqueda,A,,0,mayoria,,,
345_p12::3,345_p12,Lorenzetti,A,,0,mayoria,,,
345_p1238::0,345_p1238,Rosatti,A,,0,mayoria,,,
345_p1238::1,345_p1238,Rosenkrantz,A,,0,mayoria,,,
345_p1238::2,345_p1238,Maqueda,A,,0,mayoria,,,
345_p1238::3,345_p1238,Lorenzetti,A,,0,mayoria,,,
345_p1312::0,345_p1312,Rosatti,A,,0,mayoria,,,
345_p1312::1,345_p1312,Rosenkrantz,A,,0,mayoria,,,
345_p1312::2,345_p1312,Maqueda,A,,0,mayoria,,,
345_p1312::3,345_p1312,Lorenzetti,A,,0,mayoria,,,
345_p1421::0,345_p1421,Rosatti,A,,0,mayoria,,,
345_p1421::1,345_p1421,Rosenkrantz,A,,0,mayoria,,,
345_p1421::2,345_p1421,Maqueda,A,,0,mayoria,,,
345_p1421::3,345_p1421,Lorenzetti,A,,0,mayoria,,,
345_p1519::0,345_p1519,Rosatti,A,,0,mayoria,,,
345_p1519::1,345_p1519,Rosenkrantz,A,,0,mayoria,,,
345_p1519::2,345_p1519,Maqueda,A,,0,mayoria,,,
345_p1519::3,345_p1519,Lorenzetti,A,,0,mayoria,,,
345_p154::0,345_p154,Rosatti,A,,0,mayoria,,,
345_p154::1,345_p154,Rosenkrantz,A,,0,mayoria,,,
345_p154::2,345_p154,Maqueda,A,,0,mayoria,,,
345_p154::3,345_p154,Lorenzetti,A,,0,mayoria,,,
345_p163::0,345_p163,Rosatti,A,,0,mayoria,,,
345_p163::1,345_p163,Rosenkrantz,A,,0,mayoria,,,
345_p163::2,345_p163,Lorenzetti,A,,0,mayoria,,,
345_p165::0,345_p165,Rosatti,B,,0,mayoria,,,
345_p165::1,345_p165,Rosenkrantz,B,tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,indeterminado,False,
345_p165::2,345_p165,Maqueda,B,,0,mayoria,,,
345_p165::3,345_p165,Lorenzetti,B,,0,mayoria,,,
345_p191::0,345_p191,Rosatti,A,,0,mayoria,,,
345_p191::1,345_p191,Rosenkrantz,A,,0,mayoria,,,
345_p191::2,345_p191,Maqueda,A,,0,mayoria,,,
345_p241::0,345_p241,Rosatti,A,,0,mayoria,,,
345_p241::1,345_p241,Rosenkrantz,A,,0,mayoria,,,
345_p241::2,345_p241,Maqueda,A,,0,mayoria,,,
345_p241::3,345_p241,Lorenzetti,A,,0,mayoria,,,
345_p298::0,345_p298,Rosatti,A,,0,según su voto,D,True,dispositivo
345_p298::1,345_p298,Rosenkrantz,A,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
345_p298::2,345_p298,Maqueda,A,,0,mayoria,,,
345_p298::3,345_p298,Lorenzetti,A,,0,mayoria,,,
345_p430::0,345_p430,Rosatti,A,,0,mayoria,,,
345_p430::1,345_p430,Rosenkrantz,A,,0,mayoria,,,
345_p430::2,345_p430,Maqueda,A,,0,mayoria,,,
345_p430::3,345_p430,Lorenzetti,A,,0,mayoria,,,
345_p440::0,345_p440,Rosatti,A,,0,mayoria,,,
345_p440::1,345_p440,Rosenkrantz,A,,0,mayoria,,,
345_p440::2,345_p440,Maqueda,A,,0,mayoria,,,
345_p440::3,345_p440,Lorenzetti,A,,0,mayoria,,,
345_p523::0,345_p523,Rosatti,A,,0,mayoria,,,
345_p523::1,345_p523,Rosenkrantz,A,,0,mayoria,,,
345_p523::2,345_p523,Maqueda,A,,0,mayoria,,,
345_p533::0,345_p533,Rosatti,B,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,en disidencia,A,False,
345_p533::1,345_p533,Rosenkrantz,B,,0,mayoria,,,
345_p533::2,345_p533,Maqueda,B,,0,mayoria,,,
345_p533::3,345_p533,Lorenzetti,B,,0,mayoria,,,
345_p583::0,345_p583,Rosatti,A,,0,en disidencia,D,True,dispositivo
345_p583::1,345_p583,Rosenkrantz,A,,0,mayoria,,,
345_p583::2,345_p583,Maqueda,A,,0,en disidencia,,,
345_p583::3,345_p583,Lorenzetti,A,,0,mayoria,,,
345_p670::0,345_p670,Rosatti,A,,0,mayoria,,,
345_p670::1,345_p670,Rosenkrantz,A,,0,según su voto,indeterminado,False,
345_p670::2,345_p670,Maqueda,A,,0,mayoria,,,
345_p670::3,345_p670,Lorenzetti,A,,0,según su voto,,,
346_p1068::0,346_p1068,Rosatti,A,,0,mayoria,,,
346_p1068::1,346_p1068,Rosenkrantz,A,,0,mayoria,,,
346_p1139::0,346_p1139,Rosatti,B,,0,mayoria,,,
346_p1139::1,346_p1139,Rosenkrantz,B,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
346_p1139::2,346_p1139,Maqueda,B,,0,mayoria,,,
346_p1139::3,346_p1139,Lorenzetti,B,,0,mayoria,,,
346_p1159::0,346_p1159,Rosatti,A,,0,en disidencia,A,False,
346_p1159::1,346_p1159,Rosenkrantz,A,,0,según su voto,indeterminado,False,
346_p1159::2,346_p1159,Maqueda,A,,0,mayoria,,,
346_p1159::3,346_p1159,Lorenzetti,A,,0,mayoria,,,
346_p116::0,346_p116,Rosatti,A,,0,mayoria,,,
346_p116::1,346_p116,Rosenkrantz,A,,0,mayoria,,,
346_p116::2,346_p116,Maqueda,A,,0,mayoria,,,
346_p116::3,346_p116,Lorenzetti,A,,0,mayoria,,,
346_p1241::0,346_p1241,Rosatti,A,,0,mayoria,,,
346_p1241::1,346_p1241,Rosenkrantz,A,,0,mayoria,,,
346_p1241::2,346_p1241,Maqueda,A,,0,mayoria,,,
346_p1241::3,346_p1241,Lorenzetti,A,,0,mayoria,,,
346_p1313::0,346_p1313,Rosatti,A,,0,mayoria,,,
346_p1313::1,346_p1313,Rosenkrantz,A,,0,mayoria,,,
346_p1313::2,346_p1313,Maqueda,A,,0,mayoria,,,
346_p1313::3,346_p1313,Lorenzetti,A,,0,mayoria,,,
346_p1339::0,346_p1339,Rosatti,A,,0,mayoria,,,
346_p1339::1,346_p1339,Rosenkrantz,A,,0,mayoria,,,
346_p1339::2,346_p1339,Maqueda,A,,0,mayoria,,,
346_p1339::3,346_p1339,Lorenzetti,A,,0,según su voto,D,True,dispositivo
346_p1446::0,346_p1446,Rosatti,A,,0,mayoria,,,
346_p1446::1,346_p1446,Rosenkrantz,A,,0,mayoria,,,
346_p1446::2,346_p1446,Maqueda,A,,0,mayoria,,,
346_p1446::3,346_p1446,Lorenzetti,A,,0,mayoria,,,
346_p1559::0,346_p1559,Rosatti,A,,0,mayoria,,,
346_p1559::1,346_p1559,Rosenkrantz,A,,0,mayoria,,,
346_p1559::2,346_p1559,Maqueda,A,,0,mayoria,,,
346_p1559::3,346_p1559,Lorenzetti,A,,0,mayoria,,,
346_p182::0,346_p182,Rosatti,B,tipo_voto_sep=A|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,A,False,
346_p182::1,346_p182,Rosenkrantz,B,,0,mayoria,,,
346_p182::2,346_p182,Maqueda,B,,0,mayoria,,,
346_p182::3,346_p182,Lorenzetti,B,,0,mayoria,,,
346_p257::0,346_p257,Rosatti,A,,0,mayoria,,,
346_p257::1,346_p257,Rosenkrantz,A,,0,mayoria,,,
346_p257::2,346_p257,Maqueda,A,,0,mayoria,,,
346_p257::3,346_p257,Lorenzetti,A,,0,mayoria,,,
346_p439::0,346_p439,Rosatti,A,,0,mayoria,,,
346_p439::1,346_p439,Rosenkrantz,A,,0,mayoria,,,
346_p439::2,346_p439,Maqueda,A,,0,mayoria,,,
346_p439::3,346_p439,Lorenzetti,A,,0,mayoria,,,
346_p44::0,346_p44,Rosatti,A,,0,mayoria,,,
346_p44::1,346_p44,Rosenkrantz,A,,0,mayoria,,,
346_p44::2,346_p44,Maqueda,A,,0,mayoria,,,
346_p610::0,346_p610,Rosatti,A,,0,mayoria,,,
346_p610::1,346_p610,Rosenkrantz,A,,0,mayoria,,,
346_p646::0,346_p646,Rosatti,A,,0,en disidencia,indeterminado,False,
346_p646::1,346_p646,Rosenkrantz,A,,0,mayoria,,,
346_p646::2,346_p646,Maqueda,A,,0,mayoria,,,
346_p646::3,346_p646,Lorenzetti,A,,0,mayoria,,,
346_p675::0,346_p675,Rosatti,A,,0,mayoria,,,
346_p675::1,346_p675,Rosenkrantz,A,,0,mayoria,,,
346_p675::2,346_p675,Maqueda,A,,0,mayoria,,,
346_p675::3,346_p675,Lorenzetti,A,,0,mayoria,,,
347_p1031::0,347_p1031,Rosatti,A,,0,según su voto,D,True,dispositivo
347_p1031::1,347_p1031,Rosenkrantz,A,,0,mayoria,,,
347_p1031::2,347_p1031,Maqueda,A,,0,mayoria,,,
347_p1031::3,347_p1031,Lorenzetti,A,,0,según su voto,D,True,dispositivo
347_p1046::0,347_p1046,Rosatti,A,,0,mayoria,,,
347_p1046::1,347_p1046,Rosenkrantz,A,,0,en disidencia,indeterminado,False,
347_p1046::2,347_p1046,Maqueda,A,,0,mayoria,,,
347_p1046::3,347_p1046,Lorenzetti,A,,0,mayoria,,,
347_p1137::0,347_p1137,Rosatti,A,,0,mayoria,,,
347_p1137::1,347_p1137,Rosenkrantz,A,,0,según su voto,indeterminado,False,
347_p1137::2,347_p1137,Maqueda,A,,0,mayoria,,,
347_p1137::3,347_p1137,Lorenzetti,A,,0,según su voto,indeterminado,False,
347_p1191::0,347_p1191,Rosatti,A,,0,mayoria,,,
347_p1191::1,347_p1191,Rosenkrantz,A,,0,mayoria,,,
347_p1191::2,347_p1191,Maqueda,A,,0,mayoria,,,
347_p1191::3,347_p1191,Lorenzetti,A,,0,mayoria,,,
347_p1215::0,347_p1215,Rosatti,A,,0,mayoria,,,
347_p1215::1,347_p1215,Rosenkrantz,A,,0,mayoria,,,
347_p1215::2,347_p1215,Maqueda,A,,0,mayoria,,,
347_p1215::3,347_p1215,Lorenzetti,A,,0,mayoria,,,
347_p1709::0,347_p1709,Rosatti,B,,0,mayoria,,,
347_p1709::1,347_p1709,Rosenkrantz,B,,0,mayoria,,,
347_p1709::2,347_p1709,Maqueda,B,,0,mayoria,,,
347_p1709::3,347_p1709,Lorenzetti,B,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
347_p1770::0,347_p1770,Rosatti,A,,1,mayoria,,,
347_p1770::1,347_p1770,Rosenkrantz,A,,0,mayoria,,,
347_p1770::2,347_p1770,Maqueda,A,,0,mayoria,,,
347_p1871::0,347_p1871,Rosatti,A,,0,mayoria,,,
347_p1871::1,347_p1871,Rosenkrantz,A,,0,según su voto,indeterminado,False,
347_p1871::2,347_p1871,Maqueda,A,,0,mayoria,,,
347_p1871::3,347_p1871,Lorenzetti,A,,0,según su voto,indeterminado,False,
347_p2001::0,347_p2001,Rosatti,A,,0,mayoria,,,
347_p2001::1,347_p2001,Rosenkrantz,A,,0,mayoria,,,
347_p2001::2,347_p2001,Maqueda,A,,0,mayoria,,,
347_p2001::3,347_p2001,Lorenzetti,A,,0,mayoria,,,
347_p2025::0,347_p2025,Rosatti,A,,0,mayoria,,,
347_p2025::1,347_p2025,Rosenkrantz,A,,0,mayoria,,,
347_p2025::2,347_p2025,Maqueda,A,,0,mayoria,,,
347_p2025::3,347_p2025,Lorenzetti,A,,0,según su voto,indeterminado,False,
347_p2044::0,347_p2044,Rosatti,B,,0,mayoria,,,
347_p2044::1,347_p2044,Rosenkrantz,B,posicion=según su voto|tipo_voto_sep=indeterminado|fragmenta_ratio=False|punto_divergencia=VACIO,0,según su voto,indeterminado,False,
347_p2044::2,347_p2044,Maqueda,B,,0,mayoria,,,
347_p2044::3,347_p2044,Lorenzetti,B,,0,según su voto,D,True,dispositivo
347_p2242::0,347_p2242,Rosatti,A,,0,según su voto,D,True,dispositivo
347_p2242::1,347_p2242,Rosenkrantz,A,,0,según su voto,indeterminado,False,
347_p2242::2,347_p2242,Maqueda,A,,0,mayoria,,,
347_p2242::3,347_p2242,Lorenzetti,A,,0,mayoria,,,
347_p2324::0,347_p2324,Rosatti,A,,0,mayoria,,,
347_p2324::1,347_p2324,Rosenkrantz,A,,0,mayoria,,,
347_p2324::2,347_p2324,Maqueda,A,,0,mayoria,,,
347_p327::0,347_p327,Rosatti,A,,0,mayoria,,,
347_p327::1,347_p327,Rosenkrantz,A,,0,mayoria,,,
347_p327::2,347_p327,Maqueda,A,,0,mayoria,,,
347_p327::3,347_p327,Lorenzetti,A,,0,mayoria,,,
347_p357::0,347_p357,Rosatti,A,,0,mayoria,,,
347_p357::1,347_p357,Rosenkrantz,A,,0,mayoria,,,
347_p357::2,347_p357,Maqueda,A,,0,mayoria,,,
347_p357::3,347_p357,Lorenzetti,A,,0,mayoria,,,
347_p360::0,347_p360,Rosatti,A,,0,mayoria,,,
347_p360::1,347_p360,Rosenkrantz,A,,0,mayoria,,,
347_p360::2,347_p360,Maqueda,A,,0,mayoria,,,
347_p360::3,347_p360,Lorenzetti,A,,0,mayoria,,,
347_p368::0,347_p368,Rosatti,B,punto_divergencia=considerando 3,0,en disidencia,C,parcial,considerando 3
347_p368::1,347_p368,Rosenkrantz,B,,0,mayoria,,,
347_p368::2,347_p368,Maqueda,B,,0,mayoria,,,
347_p368::3,347_p368,Lorenzetti,B,,0,mayoria,,,
347_p412::0,347_p412,Rosatti,A,,0,mayoria,,,
347_p412::1,347_p412,Rosenkrantz,A,,0,mayoria,,,
347_p552::0,347_p552,Rosatti,A,,0,mayoria,,,
347_p552::1,347_p552,Rosenkrantz,A,,0,mayoria,,,
347_p552::2,347_p552,Maqueda,A,,0,mayoria,,,
347_p552::3,347_p552,Lorenzetti,A,,0,mayoria,,,
347_p606::0,347_p606,Rosenkrantz,A,,0,mayoria,,,
347_p606::1,347_p606,Maqueda,A,,0,mayoria,,,
347_p606::2,347_p606,Lorenzetti,A,,0,mayoria,,,
347_p614::0,347_p614,Rosatti,B,,0,mayoria,,,
347_p614::1,347_p614,Maqueda,B,posicion=mayoria|tipo_voto_sep=VACIO|fragmenta_ratio=VACIO|punto_divergencia=VACIO,0,mayoria,,,
347_p614::2,347_p614,Lorenzetti,B,,0,según su voto,indeterminado,False,
347_p729::0,347_p729,Rosatti,A,,0,mayoria,,,
347_p729::1,347_p729,Rosenkrantz,A,,0,mayoria,,,
347_p768::0,347_p768,Rosatti,A,,0,según su voto,indeterminado,False,
347_p768::1,347_p768,Rosenkrantz,A,,0,mayoria,,,
347_p768::2,347_p768,Maqueda,A,,0,mayoria,,,
347_p768::3,347_p768,Lorenzetti,A,,0,mayoria,,,
347_p833::0,347_p833,Rosatti,A,,0,mayoria,,,
347_p833::1,347_p833,Rosenkrantz,A,,0,mayoria,,,
347_p833::2,347_p833,Maqueda,A,,0,mayoria,,,
347_p833::3,347_p833,Lorenzetti,A,,0,mayoria,,,
347_p856::0,347_p856,Rosatti,A,,0,mayoria,,,
347_p856::1,347_p856,Rosenkrantz,A,,0,mayoria,,,
347_p856::2,347_p856,Maqueda,A,,0,en disidencia,indeterminado,False,
347_p856::3,347_p856,Lorenzetti,A,,0,mayoria,,,
347_p863::0,347_p863,Rosatti,A,,0,en disidencia,B,False,
347_p863::1,347_p863,Rosenkrantz,A,,0,mayoria,,,
347_p863::2,347_p863,Lorenzetti,A,,0,mayoria,,,
347_p863::3,347_p863,Cossio (conjuez),A,,0,en disidencia,,,
347_p903::0,347_p903,Rosatti,A,,0,mayoria,,,
347_p903::1,347_p903,Rosenkrantz,A,,0,mayoria,,,
347_p903::2,347_p903,Lorenzetti,A,,0,mayoria,,,
348_p1035::0,348_p1035,Rosatti,B,,0,mayoria,,,
348_p1035::1,348_p1035,Rosenkrantz,B,,0,según su voto,indeterminado,False,
348_p1035::2,348_p1035,Lorenzetti,B,tipo_voto_sep=C|fragmenta_ratio=parcial|punto_divergencia=considerando 2,0,según su voto,C,parcial,considerando 2
348_p108::0,348_p108,Rosatti,A,,0,mayoria,,,
348_p108::1,348_p108,Rosenkrantz,A,,0,mayoria,,,
348_p108::2,348_p108,Lorenzetti,A,,0,mayoria,,,
348_p1087::0,348_p1087,Rosatti,B,,0,mayoria,,,
348_p1087::1,348_p1087,Rosenkrantz,B,punto_divergencia=considerando 9,0,según su voto,C,parcial,considerando 9
348_p1087::2,348_p1087,Lorenzetti,B,,0,mayoria,,,
348_p1097::0,348_p1097,Rosatti,A,,0,mayoria,,,
348_p1097::1,348_p1097,Rosenkrantz,A,,0,en disidencia,A,False,
348_p1097::2,348_p1097,Lorenzetti,A,,0,según su voto,indeterminado,False,
348_p1097::3,348_p1097,Alcalá (conjuez),A,,0,mayoria,,,
348_p113::0,348_p113,Rosatti,A,,0,según su voto,,,
348_p113::1,348_p113,Rosenkrantz,A,,0,según su voto,indeterminado,False,
348_p113::2,348_p113,Lorenzetti,A,,0,según su voto,D,True,dispositivo
348_p1130::0,348_p1130,Rosatti,A,,0,mayoria,,,
348_p1130::1,348_p1130,Rosenkrantz,A,,0,según su voto,indeterminado,False,
348_p1130::2,348_p1130,Lorenzetti,A,,0,mayoria,,,
348_p1133::0,348_p1133,Rosatti,A,,0,según su voto,D,True,dispositivo
348_p1133::1,348_p1133,Rosenkrantz,A,,0,mayoria,,,
348_p1133::2,348_p1133,Lorenzetti,A,,0,mayoria,,,
348_p1189::0,348_p1189,Rosatti,A,,0,mayoria,,,
348_p1189::1,348_p1189,Rosenkrantz,A,,0,mayoria,,,
348_p1189::2,348_p1189,Lorenzetti,A,,0,mayoria,,,
348_p1262::0,348_p1262,Rosatti,A,,0,en disidencia,indeterminado,False,
348_p1262::1,348_p1262,Rosenkrantz,A,,0,mayoria,,,
348_p1262::2,348_p1262,Lorenzetti,A,,0,en disidencia,,,
348_p1286::0,348_p1286,Rosatti,B,,0,mayoria,,,
348_p1286::1,348_p1286,Rosenkrantz,B,tipo_voto_sep=D|fragmenta_ratio=True|punto_divergencia=dispositivo,0,según su voto,D,True,dispositivo
348_p1286::2,348_p1286,Lorenzetti,B,,0,mayoria,,,
348_p1347::0,348_p1347,Rosatti,A,,0,mayoria,,,
348_p1347::1,348_p1347,Rosenkrantz,A,,0,mayoria,,,
348_p1347::2,348_p1347,Lorenzetti,A,,0,mayoria,,,
348_p1378::0,348_p1378,Rosatti,A,,0,mayoria,,,
348_p1378::1,348_p1378,Rosenkrantz,A,,1,mayoria,,,
348_p1378::2,348_p1378,Lorenzetti,A,,0,mayoria,,,
348_p1447::0,348_p1447,Rosatti,A,,0,mayoria,,,
348_p1447::1,348_p1447,Rosenkrantz,A,,0,mayoria,,,
348_p1447::2,348_p1447,Lorenzetti,A,,0,mayoria,,,
348_p1499::0,348_p1499,Rosatti,A,,0,mayoria,,,
348_p1499::1,348_p1499,Rosenkrantz,A,,0,mayoria,,,
348_p1499::2,348_p1499,Lorenzetti,A,,0,mayoria,,,
348_p1576::0,348_p1576,Rosatti,A,,0,mayoria,,,
348_p1576::1,348_p1576,Rosenkrantz,A,,0,mayoria,,,
348_p1576::2,348_p1576,Lorenzetti,A,,0,mayoria,,,
348_p1585::0,348_p1585,Rosatti,A,,0,mayoria,,,
348_p1585::1,348_p1585,Rosenkrantz,A,,0,mayoria,,,
348_p1585::2,348_p1585,Lorenzetti,A,,0,mayoria,,,
348_p169::0,348_p169,Rosatti,A,,0,mayoria,,,
348_p169::1,348_p169,Rosenkrantz,A,,0,mayoria,,,
348_p169::2,348_p169,Lorenzetti,A,,0,mayoria,,,
348_p1717::0,348_p1717,Rosatti,A,,0,mayoria,,,
348_p1717::1,348_p1717,Rosenkrantz,A,,0,mayoria,,,
348_p1717::2,348_p1717,Lorenzetti,A,,0,mayoria,,,
348_p1793::0,348_p1793,Rosatti,A,,0,mayoria,,,
348_p1793::1,348_p1793,Rosenkrantz,A,,0,mayoria,,,
348_p1793::2,348_p1793,Lorenzetti,A,,0,mayoria,,,
348_p248::0,348_p248,Rosatti,A,,0,mayoria,,,
348_p248::1,348_p248,Rosenkrantz,A,,0,mayoria,,,
348_p248::2,348_p248,Lorenzetti,A,,0,mayoria,,,
